2020-09-24 02:08:01,182 DEBUG Creating shared instance of singleton bean 'openEntityManagerInViewInterceptor' 
2020-09-24 02:08:01,182 WARN spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
2020-09-24 02:08:01,167 DEBUG Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. 
2020-09-24 02:08:01,196 DEBUG Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. 
2020-09-24 02:08:01,201 DEBUG Autowiring by type from bean name 'openEntityManagerInViewInterceptorConfigurer' via factory method to bean named 'openEntityManagerInViewInterceptor' 
2020-09-24 02:08:01,206 DEBUG Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. 
2020-09-24 02:08:01,210 DEBUG Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataWebConfiguration' 
2020-09-24 02:08:01,213 DEBUG Cannot find '.class' file for class [class org.springframework.data.web.config.SpringDataWebConfiguration$$EnhancerBySpringCGLIB$$18ae8dca] - unable to determine constructor/method parameter names 
2020-09-24 02:08:01,238 DEBUG Autowiring by type from bean name 'org.springframework.data.web.config.SpringDataWebConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3575422f' 
2020-09-24 02:08:01,244 DEBUG Creating shared instance of singleton bean 'pageableCustomizer' 
2020-09-24 02:08:01,245 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration' 
2020-09-24 02:08:01,248 DEBUG Creating shared instance of singleton bean 'spring.data.web-org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties' 
2020-09-24 02:08:01,252 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration' via constructor to bean named 'spring.data.web-org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties' 
2020-09-24 02:08:01,258 DEBUG Creating shared instance of singleton bean 'sortCustomizer' 
2020-09-24 02:08:01,317 DEBUG Creating shared instance of singleton bean 'org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration' 
